,abstract/snippet,lead_paragraph,headline,keywords,pub_date,document_type,section_name,type_of_material
0,"Mr. Mubarak, who had been likened to a modern-day pharaoh, was deposed in 2011 by the popular unrest in the Arab world that came to be called the Arab Spring.","Hosni Mubarak, the former autocratic president of Egypt, whose hold on power was broken and place in history upended by a public uprising against the poverty, corruption and repressive police tactics that came to define his 30 years in office, died on Tuesday in Cairo. He was 91. ","Hosni Mubarak, Egyptian Leader Ousted in Arab Spring, Dies at 91","Mubarak, Hosni;Deaths (Obituaries);Egypt;Politics and Government;Middle East and North Africa Unrest (2010- )",2020-02-25,article,World,Obituary (Obit)
0,The Paris museum opened its doors around the clock to give more people the chance to see the blockbuster show about the Renaissance master in its final weekend.,"PARIS — In the small hours of the morning, when most of Paris lapses into sleep, the Louvre Museum generally sleeps, too. The museum becomes, for all intents and purposes, a maximum-security art vault. Galleries are plunged into darkness, and the vast entrance foyer that throbs with tourists in daytime is deserted.","It’s 2 a.m. at the Louvre, and You’re Hanging With Leonardo","Art;Louvre Museum;da Vinci, Leonardo;Paris (France)",2020-02-25,article,Arts,News
0,"Mr. Mubarak, who ruled Egypt for almost three decades, died after spending the last years of his life facing charges of financial corruption and collusion in the killing of Egyptian protesters.","Mr. Mubarak, who ruled Egypt for almost three decades, died after spending the last years of his life facing charges of financial corruption and collusion in the killing of Egyptian protesters.",Hosni Mubarak’s Legacy of Forced Stability,"Mubarak, Hosni;Egypt;Deaths (Obituaries)",2020-02-25,multimedia,World,Video
0,See the looks from the Marine Serre: Fall 2020 Collection.,See the looks from the Marine Serre: Fall 2020 Collection.,Marine Serre: Fall 2020,"Serre, Marine;Paris Fashion Week",2020-02-25,multimedia,Fashion & Style,Slideshow
0,Some items are reused in future campaigns. Others are thrown away. And some resurface in Kenya.,"Buttons, shirts and bumper stickers heralding the failed presidential ambitions of Senator Kamala Harris are gathering dust inside a warehouse in Texas.",Where Does All the Swag Go After Campaigns Fail? Everywhere,"Presidential Election of 2020;United States Politics and Government;Philanthropy;Primaries and Caucuses;Hats and Caps;T-Shirts (Apparel);Collectors and Collections;Political Advertising;Harris, Kamala D;Yang, Andrew (1975- )",2020-02-25,article,U.S.,News
0,Tonight’s debate could also be a critical test for Michael Bloomberg. This is your morning tip sheet.,"Pete Buttigieg, the former mayor of South Bend, Ind., was rushed out of an appearance at a McDonald’s workers’ strike by protesters in Charleston, S.C., on Monday. The workers were calling for a $15 per hour minimum wage. The protesters chanted, “Pete can’t be our president! Where was 15 in South Bend!”",On Politics: Last Debate Before Super Tuesday,Presidential Election of 2020;Primaries and Caucuses;Democratic Party;Debates (Political),2020-02-25,article,U.S.,News
0,"Investors are hedging their portfolios, businesses are revising their forecasts, and government officials are preparing for the worst.",Want this in your inbox each morning? Sign up here.,The World Isn’t Ready for a Major Coronavirus Outbreak,"Coronavirus (2019-nCoV);World Health Organization;United States Economy;Epidemics;Buffett, Warren E",2020-02-25,article,Business Day,News
0,Harvey Weinstein’s trial in New York is over. But Los Angeles prosecutors have accused him of assaulting two women in 2013.,"Harvey Weinstein, the once-powerful film producer, could be facing a steep prison sentence after being convicted of rape and sexual assault in New York on Monday, and his legal travails are far from over.",Now Weinstein Faces Charges He Raped a Woman at a Beverly Hills Hotel,"#MeToo Movement;Sexual Harassment;Sex Crimes;Haley, Miriam;Lacey, Jackie (1957- );Mann, Jessica (Actor);Weinstein, Harvey;Beverly Hills (Calif);Los Angeles (Calif);Manhattan (NYC);Young, Lauren",2020-02-25,article,New York,News
0,Aran Bell and Roman Mejia are among the nominees in the dance category. Sophia Anne Caruso and three actors new to Broadway are competing for the theater prize.,"Broadway newcomers and two dancers from New York City Ballet’s corps de ballet are among the eight finalists for this year’s Clive Barnes Awards, the first since the death of its founder Valerie Taylor-Barnes in 2019. The winners, one for dance and one for theater, will be announced on April 6 at a ceremony hosted by the New York Post columnist Michael Riedel.",Finalists for Clive Barnes Awards Announced,"Dancing;The Great Society (Play);The Seasons (Ballet);Barnes, Clive;Bell, Aran;Caruso, Sophia Anne;Theater;Awards, Decorations and Honors;Mejia, Roman;Burnap, Andrew;Livingston, Christopher;Taylor-Barnes, Valerie;Drobnick, Kellie;Bradley, India;Gooding, Celia Rose",2020-02-25,article,Arts,News
0,How well did you follow the news this past week? How many of these 10 questions can you get right?,How well did you follow the news this past week? How many of these 10 questions can you get right?,"Weekly News Quiz for Students: Weinstein Trial, Russian Interference, Boy Scouts",,2020-02-25,multimedia,The Learning Network,Interactive Feature
0,"The opera superstar was discussing an agreement to pay the performers’ union to limit statements about its sexual misconduct investigation, but the arrangement fell apart after details were leaked.","As the union representing opera performers prepared to release the results of an inquiry finding that the superstar Plácido Domingo had engaged in “inappropriate activity” with women, it was quietly working to reach a financial agreement with him.","Disclosure of Plácido Domingo Allegations Scuttles $500,000 Deal","Sexual Harassment;Opera;Domingo, Placido;AMERICAN GUILD OF MUSICAL ARTISTS;Los Angeles Opera;Metropolitan Opera;Organized Labor;Apologies;Finances;Menard, Raymond;Egert, Leonard",2020-02-25,article,Arts,News
0,"Inter Milan will play its Europa League home game on Thursday without spectators. In China, South Korea and Japan, domestic leagues are not playing games at all.","In China, officials struggling to contain the spread of the coronavirus have delayed the start of the soccer season for months, and at least one top-division team has been marooned in the Middle East for weeks, unable to return from a preseason training camp.","Coronavirus Spreads to Soccer’s Schedule, Closing Stadiums and Stranding Teams",Coronavirus (2019-nCoV);Soccer;Inter Milan (Soccer Team);Union of European Football Assns (UEFA);Epidemics,2020-02-25,article,World,News
0,"Without evidence, President Trump accused the chairman of the House Intelligence Committee of leaking intelligence.","WASHINGTON — President Trump on Tuesday accused Representative Adam B. Schiff, the chairman of the House Intelligence Committee, of leaking information about Russia’s efforts to interfere in the 2020 election, dismissed the intelligence as “exaggerated” and refused to acknowledge that Moscow was behind similar efforts in 2016.",Trump Accuses Schiff of Leaking Intelligence on Russia’s 2020 Interference,Russian Interference in 2016 US Elections and Ties to Trump Associates;United States Politics and Government;Presidential Election of 2020;Elections;Impeachment;Democratic Party;House Committee on Intelligence;House of Representatives;India;Russia,2020-02-25,article,U.S.,News
0,A new National Labor Relations Board rule scales back the responsibility of parent companies for violations by franchisees or contractors.,"The National Labor Relations Board announced a new regulation on Tuesday that makes it harder to challenge companies over their labor practices, potentially affecting the rights of millions of workers.",Franchise Workers Lose Some Power to Challenge Labor Practices,Workplace Hazards and Violations;Labor and Jobs;Fast Food Industry;Franchises;Organized Labor;National Labor Relations Board;Regulation and Deregulation of Industry;United States Politics and Government,2020-02-25,article,Business Day,News
0,"Seven Democrats will be debating in Charleston, S.C., four days before the South Carolina primary. Last week’s forum smashed a TV ratings record.","Steyer: The biggest misconception is that I’m defined by business success and money. My motto is, tell the truth and do what’s right.",Highlights From the Democratic Debate in South Carolina,"Presidential Election of 2020;Debates (Political);Primaries and Caucuses;Biden, Joseph R Jr;Bloomberg, Michael R;Buttigieg, Pete (1982- );Klobuchar, Amy;Sanders, Bernard;Steyer, Thomas F;Warren, Elizabeth",2020-02-25,article,U.S.,News
0,"Team owners voted last week to approve a new collective bargaining agreement. But the proposal’s increase in games and cap on revenue sharing have split the players, delaying their vote.","The sense of inevitability that the 32 N.F.L. owners tried to project last week when they rushed to New York to approve a proposed 10-year labor agreement has turned into a battle, with faction lines drawn not just between owners and players, but also within the players’ union itself.",N.F.L. Players Aren’t Sold on Proposed 17-Game Season,"Football;Organized Labor;Collective Bargaining;National Football League;Okung, Russell (1987- );Rodgers, Aaron;Smith, DeMaurice;Sherman, Richard (1988- )",2020-02-25,article,Sports,News
0,Recent commercial real estate transactions in New York.,$4.5 MILLION,Recent Commercial Real Estate Transactions,"Real Estate and Housing (Residential);Real Estate (Commercial);Greenwich Village (Manhattan, NY);Park Slope (Brooklyn, NY);Ridgewood (Queens, NY)",2020-02-25,article,Business Day,News
0,"A number of small schools like Colby, in Maine, are hoping to improve off-campus amenities by helping to revitalize downtowns.","WATERVILLE, Maine — Colby College is in an especially good place these days.",Colleges Invest So ‘What’s the Town Like?’ Gets an Upbeat Answer,Colleges and Universities;Area Planning and Renewal;Real Estate and Housing (Residential);Real Estate (Commercial);Colby College;Colgate University;Waterville (Me);Village of Hamilton (NY),2020-02-25,article,Business Day,News
0,"Gabriela Hearst joins a select group of women who, in addition to designing for their fellow women, are dreaming up clothes for men.","Gabriela Hearst likes to say that she wouldn’t be a fashion designer if she didn’t understand the subtle ways in which a female body can shape-shift over the course of a day — how a woman’s waist, for example, can fluctuate in size between morning and evening. That may sound like a surprisingly unglamorous concern for a luxury clothing brand, but Hearst’s namesake label, which she founded in New York City in 2015, is remarkable not only for its attention to high-level craft and luxurious materials — including merino wool sheared from sheep reared on the 17,000-acre ranch she inherited in 2011 from her father in her native Uruguay — but also for her minute focus on how her clothes, whether a figure-skimming, graphic-printed knit dress or an ankle-length trench, make women feel. As Hearst, 43, sees it, “It’s an upside to be a woman designing for women.”",What a Man Wants … to Wear,"Fashion and Apparel;Men and Boys;Hearst, Gabriela",2020-02-25,article,T Magazine,News
0,Renters and buyers priced out of San Francisco and Oakland are finding more affordable options in this quiet city on the San Joaquin River.,Renters and buyers priced out of San Francisco and Oakland are finding more affordable options in this quiet city on the San Joaquin River.,"The Varied Landscapes of Antioch, Calif.",Real Estate and Housing (Residential);San Francisco (Calif);Antioch (Calif);Oakland (Calif);Bay Area Transit Authority,2020-02-25,multimedia,Real Estate,Slideshow
0,"Renters and buyers priced out of San Francisco and Oakland are increasingly finding this quiet city on the San Joaquin River, where affordability is ‘number one.’","ANTIOCH, Calif. — In 2018, after years of renting in the San Francisco Bay Area, Denee Cox found herself priced out of her hometown Oakland, Calif., after a series of rent increases. She did the math and realized it might be more affordable to buy a home and pay a monthly mortgage, but she knew she’d have to look elsewhere. A home in her neighborhood at the time, Oakland’s Trestle Glen, would be more than $1 million, considerably above the $350,000 or so she hoped to spend.","Antioch, Calif.: ‘Last Bastion of the Good Commute’ in the Bay Area",San Francisco Bay Area (Calif);Real Estate and Housing (Residential);San Francisco (Calif);Antioch (Calif);California;Oakland (Calif),2020-02-25,article,Real Estate,News
0,"Tuesday: The announcement marks a watershed moment, but Mr. Weinstein still faces charges in Los Angeles. Also: Tributes to Kobe Bryant.",Good morning.,What to Know About the Harvey Weinstein Verdict,California,2020-02-25,article,U.S.,briefing
0,The president called the film producer’s conviction “a great victory” for women even as he focused on Mr. Weinstein’s ties to Democrats.,"NEW DELHI — President Trump on Tuesday called the conviction of the former film mogul Harvey Weinstein on two felony sex crime charges “a great victory” for women that “sends a very strong message” about sexual misconduct, even as he sought to highlight the defendant’s ties to Democrats.",Trump Says Harvey Weinstein Verdict ‘Sends a Very Strong Message’,"Trump, Donald J;Weinstein, Harvey;Decisions and Verdicts;#MeToo Movement;Sexual Harassment;Women and Girls;Democratic Party;India",2020-02-25,article,U.S.,News
0,"The writer Paula Vogel, the director Mark Brokaw, and the actors Mary-Louise Parker and David Morse on returning to a wrenching play two decades later.","Sequestered in the sound booth, the playwright Paula Vogel wept her way through an entire box of tissues. It was 1997 and the last time she would get to see Mary-Louise Parker and David Morse perform their starring roles Off Broadway in “How I Learned to Drive,” the memory play that won Obie Awards for all three of them and their director, Mark Brokaw, as well as a Pulitzer Prize for Vogel.",How They Learned to Drive. And Why They’re Driving Again.,"Theater;Vineyard Theater;Manhattan Theater Club;Brokaw, Mark;Morse, David;Parker, Mary-Louise;Vogel, Paula;How I Learned to Drive (Play)",2020-02-25,article,Theater,News
0,“Girl From the North Country” cast members talk about the first time they heard Dylan’s music.,"Bob Dylan’s protean career has created many entry points for a diverse audience: You may know him as a folk activist or an electric trickster, a country-western outlaw or a born-again preacher, an American Songbook interpreter or a Nobel Prize-winning poet.","Bob Dylan Found Them, Whether They Knew It or Not","Music;Theater;Public Theater;Folk Music;Girl From the North Country (Play);Dylan, Bob;Winningham, Mare;Mason, Luba;Sprawl, Kimber Elayne;Bayardelle, Jeannette",2020-02-25,article,Theater,News
0,"There have been more than 20 pedestrians killed on New York City streets this year, including four since Sunday.",The school bus was making a right turn. A 10-year-old girl was crossing the street on the way to school.,"Girl, 10, Is Killed by School Bus in Brooklyn","Deaths (Fatalities);Buses;East New York (Brooklyn, NY)",2020-02-25,article,New York,News
0,"Now that the movie mogul has been convicted, Hollywood’s culture of secrecy and exploitation — and the cynicism that fuels it — needs to be blown up.",The Harvey Weinstein verdict is at once gravely disappointing and grimly satisfying.,Harvey Weinstein Is Going to Prison. But That’s Just a Starting Point.,"Weinstein, Harvey;#MeToo Movement;Movies;Women and Girls;Sexual Harassment;Decisions and Verdicts",2020-02-25,article,Movies,News
0,"Oregon’s star point guard is quickly turning into the face of women’s basketball, and she appears to be up for the challenge.","Monday was an eventful day for Oregon’s Sabrina Ionescu, as the star point guard spoke at the memorial service for Kobe and Gianna Bryant in Los Angeles before traveling north to record a triple-double in a win at Stanford.",Sabrina Ionescu Comes Up Big in Moments On and Off the Court,"Basketball (College);University of Oregon;Ionescu, Sabrina (1997- )",2020-02-25,article,Sports,News
0,"The lower Congo River’s depths have made it a natural lab for convergent evolution, yielding fish with unexpected features.","In 2007, fishermen living along the lower Congo, the deepest river on Earth, brought Melanie Stiassny a fish. It was six inches long, ghostly white and eyeless. Like most fish held out of water, it was dying. What surprised her was what was killing it.",Earth’s Deepest River Conceals an Evolutionary Mystery,"Fish and Other Marine Life;Rivers;Evolution (Biology);Congo River;Congo, Democratic Republic of (Congo-Kinshasa);Stiassny, Melanie;Mamonekene, Victor;your-feed-science",2020-02-25,article,Science,News
0,"In “The Nation City,” Rahm Emanuel argues that we have to shift our focus away from Washington and toward urban centers.",THE NATION CITYWhy Mayors Are Now Running the WorldBy Rahm Emanuel,Can Cities Save America?,"Books and Literature;Chicago (Ill);Urban Areas;The Nation City: Why Mayors Are Now Running the World (Book);Emanuel, Rahm;Discrimination;Race and Ethnicity;Income Inequality",2020-02-25,article,Books,Review
0,In “The Decadent Society” Douthat argues that cultural exhaustion and world-weariness are sapping the strength of the United States.,THE DECADENT SOCIETY ,Ross Douthat Has a Vision of America. It’s Grim.,"Books and Literature;Politics and Government;Apollo Project;Boredom;Douthat, Ross G;AFRICA;The Decadent Society: How We Became the Victims of Our Own Success (Book)",2020-02-25,article,Books,Review
0,"If the past is any guide, the hit to the global economy and markets should be relatively brief — but that’s a big if.","The big surprise was not that global markets fell sharply this week on fears of the coronavirus, but that it took so long for them to wake up to the threat. Before Monday, Wall Street was full of instant experts in epidemiology predicting — on the basis of widely circulated charts showing that the number of new cases had peaked in China — that “it’s over.”",Wall Street Gets Worried About the Coronavirus,Coronavirus (2019-nCoV);Stocks and Bonds;United States Economy;Economic Conditions and Trends;International Trade and World Market;China,2020-02-25,article,Opinion,Op-Ed
0,"Under investigation for rape, and after his brand was dropped by a major distributor, the Canadian multimillionaire is leaving his company.","Federal agents and New York police officers on Tuesday raided the Manhattan headquarters of Peter Nygard, a Canadian fashion retailer, as part of an investigation into allegations of sexual assault, two officials said. The operation followed a raid on his Los Angeles home the night before.",Fashion Mogul Peter Nygard to Step Down Amid Federal Raids,"Sexual Harassment;Sex Crimes;Federal Bureau of Investigation;Nygard, Peter;Bacon, Louis Moore;Bahama Islands;United States;New York City",2020-02-25,article,U.S.,News
0,See the looks from the Dior: Fall 2020 Collection.,See the looks from the Dior: Fall 2020 Collection.,Dior: Fall 2020,Christian Dior SA;Paris Fashion Week,2020-02-25,multimedia,Fashion & Style,Slideshow
0,Women who took high doses of vitamin D during pregnancy had children with stronger bones.,Most experts recommend that pregnant women take a daily supplement of 400 units of vitamin D. Now a randomized clinical trial suggests that a much larger dose may be beneficial for children’s bone health.,Vitamin D During Pregnancy May Benefit Children’s Bones,Vitamin D;Vitamins;Pregnancy and Childbirth;Bones;Children and Childhood,2020-02-25,article,Well,News
0,"Brownsville has its troubles, but it’s also starting to draw attention for its thriving collection of distinctive taquerias.","BROWNSVILLE, Texas — Not far from the Rio Grande, this state’s border with Mexico, a tall barrier of thick steel slats rises over an open field. As you drive northwest along Southmost Boulevard, the terrain remains mostly vacant, dotted sparingly with houses.",A Texas Border Town’s Booming Trade in Great Tacos,Restaurants;Tacos;Mexican Food (Cuisine);Mexican-Americans;Immigration and Emigration;Brownsville (Tex),2020-02-25,article,Food,News
0,The Netflix series combines some familiar comic-book and teen-angst stories with a superpowered performance.,Every teenager has superpowers. Every puberty is an origin story. You transform biologically and change shape; hair begins to grow from your skin; you acquire the terrifying ability to create another human being using cells from your own body.,‘I Am Not Okay With This’ Review: You’d Like Her When She’s Angry,"Television;Netflix Inc;I Am Not Okay With This (TV Program);Lillis, Sophia (2002- )",2020-02-25,article,Arts,Review
0,The Budapest Festival Orchestra and Ivan Fischer prove once again that they’re one of the world’s truly special ensembles.,"Singing isn’t typically in the job description when you’re an orchestral musician. But the Budapest Festival Orchestra is not a typical orchestra, and on Sunday afternoon at David Geffen Hall, the players put down their instruments, stood up, and sang a short chorus by Dvorak — beautifully.","Review: An Orchestra Opens Its Mouth, and Sings","Classical Music;Budapest Festival Orchestra;Fischer, Ivan;Dvorak, Antonin;Mahler, Gustav",2020-02-25,article,Arts,Review
0,"American with global touches in Midtown Manhattan, cocktails in a midcentury-modern setting, and more restaurant news.","Billed as a ramen diner, this new vest-pocket spot with a mere 18 seats, 10 of which are at a counter, is the work of Foo Kanegae. A ramen master and native of Hakata, Japan, Mr. Kanegae has extensive international credentials, working elsewhere in Asia, as well as Paris, Los Angeles and New York, where he arrived in 2007 and helped to open and run the Ippudo restaurants in the United States. He has also made stops in London, Texas and Mexico, among others. His experiences have led him to tinker with tradition, coming up with a collection of fusion dishes, some of which he will be serving here. A signature ramen dish, ti amo, uses a base of chicken and oyster broths, with the addition of chicken, mashed potatoes, bacon and lemon. Other preparations include a Hawaiian wedge salad, Japanese pancakes made in a waffle iron, spare ribs and a vegan falafel bao bun with mayonnaise. For drinks, the emphasis is on sake and sake cocktails. The brick-walled space has simple bare-wood furnishings. And like Ippudo, it will not accept reservations. (Opens Thursday)","A Ramen Diner From a Master in Boerum Hill, Brooklyn","Restaurants;Connaught (London, England, Hotel);Dough (Brooklyn, NY, Restaurant);Nusr-Et (Manhattan, NY, Restaurant);Admony, Einat;Vongerichten, Jean-Georges;Karazishi Botan (Brooklyn, NY, Restaurant)",2020-02-25,article,Food,News
0,"In past debates, Pete Buttigieg, the former mayor of South Bend, Ind., and Senator Amy Klobuchar have traded several jabs about experience and qualifications.","In past debates, Pete Buttigieg, the former mayor of South Bend, Ind., and Senator Amy Klobuchar have traded several jabs about experience and qualifications.",The Sharp Exchanges Between Klobuchar and Buttigieg,"Buttigieg, Pete (1982- );Klobuchar, Amy;Democratic Party;Debates (Political);Presidential Election of 2020;United States Politics and Government",2020-02-25,multimedia,U.S.,Video
0,These two do not like each other! Play the tape.,It is the lone Democratic matchup worthy of the boxing clichés that sometimes pepper political debate coverage:,Pete Buttigieg vs. Amy Klobuchar: An Abridged History of Midwestern Iciness,"Klobuchar, Amy;Buttigieg, Pete (1982- );Democratic Party;Presidential Election of 2020;Debates (Political);Primaries and Caucuses;Midwestern States (US);United States Politics and Government",2020-02-25,article,U.S.,News
0,"Other parts of the country groan at the arrival of snow, but some people in the Midwest cheer for it. Sledding is the rare pursuit that has changed little in decades.","My sledding memories were formed in a 360-acre county park in Wisconsin, on a menacingly steep, icy hill lined by forest.",Snow ✅ Sled ✅ Thrills ✅,Sleds;Winter (Season);Snow and Snowstorms;Minnesota;Midwestern States (US);National Weather Service,2020-02-25,article,U.S.,News
0,"Hilary Leichter’s brisk, wildly imaginative book tracks a young woman’s experiences in 23 jobs, including one on a pirate ship.","In 1973, Elizabeth Hardwick declared that sex could no longer be the subject of great literature. The novel of seduction — in the vein of “The Scarlet Letter” and “Tess of the D’Urbervilles,” of Dreiser, Zola and Henry James — was dead. “You cannot seduce anyone when innocence is not a value,” she wrote in a precise, imperiously beautiful essay, “Seduction and Betrayal.” Some 25 years later, Vivian Gornick asserted that the novel of love was now in uncertain health. We simply know too much to believe such stories with the old fervor, she argued in “The End of the Novel of Love.” The notion of romance as a vehicle for self-discovery asks us to disregard what we know to be true: This is work we must do for ourselves.",‘Temporary’ Is a Debut Novel That Leans Into the Absurdity of How We Work Now,"Books and Literature;Temporary (Book);Leichter, Hilary",2020-02-25,article,Books,Review
0,A $1.4 billion project to protect the Louisiana coast from subsidence and climate change is being tested in a warehouse-size lab in Massachusetts.,"HOLDEN, Mass. — We were standing on the levee of the Mississippi River, about an hour west of Boston.",A Mini-Mississippi River May Help Save Louisiana’s Vanishing Coast,Louisiana;Coast Erosion;Wetlands;Mississippi River;Levees and Dams;Rivers;Floods;Global Warming;Environment;Boston (Mass);Alden Research Laboratory,2020-02-25,article,Climate,News
0,"Our daily recaps and the most memorable moments from the runways, as captured by T’s photographers.","The fall 2020 shows have come to a close in Paris. Here, our daily recaps and the most memorable moments from the runways, as captured by T’s photographers.","The Best of Paris Fashion Week, in Pictures","Paris Fashion Week;Paris (France);Fashion and Apparel;Serre, Marine;Yves Saint Laurent;Christian Dior SA;Lanvin;Maison Margiela (Fashion Label);van Noten, Dries;Chloe (Fashion Label);Rabanne, Paco;Owens, Rick;Off-White (Fashion Label);Marant, Isabel;Loewe SA;Balmain;Celine (Fashion Label);Watanabe, Junya;Altuzarra, Joseph;Westwood, Vivienne;Comme des Garcons;Hermes International SA;Miyake, Issey;Balenciaga (Fashion Label);Browne, Thom;Valentino Fashion Group SpA;Givenchy;McCartney, Stella;Sacai (Fashion Label);Y/Project (Fashion Label);Alexander McQueen Ltd;Ize, Kenneth",2020-02-25,article,T Magazine,News
0,Hundreds of vacationers at a resort in the Canary Islands were ordered not to leave after the illness was diagnosed in an Italian doctor and his partner.,"ADEJE, Spain — The Spanish authorities scrambled on Tuesday to trace everyone who had contact with an Italian doctor and his partner who tested positive for the coronavirus while on vacation in the Canary Islands, locking down a major resort with hundreds of guests in the hopes of limiting any possible outbreak.",Spanish Hotel Is Locked Down After Guests Test Positive for Coronavirus,Travel and Vacations;Quarantines;Coronavirus (2019-nCoV);Hotels and Travel Lodgings;Canary Islands,2020-02-25,article,World,News
0,"Does the world need this two-act “Swan Lake”? Probably not. But the company’s dancers might. It’s about confidence, determination and, yes, artistry.","You don’t look at New York City Ballet and think to yourself: “Ah, swans.” Even though there are full-length ballets in its repertory, City Ballet is not known as a storytelling company. Non-narrative dances, most of them by George Balanchine and Jerome Robbins, are its oxygen; happily we breathe them in.","At New York City Ballet, Swans Use Grit to Find Glory","Dancing;New York City Ballet;Swan Lake (Ballet);Martins, Peter;Bouder, Ashley;Furlan, Jovani;Gordon, Joseph (Dancer);Mearns, Sara;Cote, Guillaume;Peck, Tiler;Reichlen, Teresa;Walker, Peter (Dancer);Lovette, Lauren;Ball, Harrison",2020-02-25,article,Arts,News
0,"Clusters of infection are likely in American communities, health officials said. Some lawmakers questioned whether the nation is prepared.","Federal health officials starkly warned on Tuesday that the new coronavirus will almost certainly spread in the United States, and that hospitals, businesses and schools should begin making preparations.",C.D.C. Officials Warn of Coronavirus Outbreaks in the U.S.,Coronavirus (2019-nCoV);Epidemics;United States Politics and Government;Masks;Protective Clothing and Gear;Centers for Disease Control and Prevention;United States;China;Iran;South Korea;Italy;your-feed-science,2020-02-25,article,Health,News
0,“The Mirror and the Light” concludes Mantel’s “Wolf Hall” trilogy with another Tudor panoply viewed entirely through the eyes of Thomas Cromwell.,THE MIRROR AND THE LIGHTBy Hilary Mantel,Crashing Henry VIII’s Court One Last Time With Hilary Mantel,"Books and Literature;Mantel, Hilary;The Mirror and the Light (Book)",2020-02-25,article,Books,Review
0,"A frequent surrogate for Joseph R. Biden Jr. on the campaign trail, Ms. Owens has a résumé that reveals how politics, business and family converge for the Bidens.","SWANSEA, S.C. — Valerie Biden Owens traveled past swamps, harvested fields and parked tractors to a small church, where she stepped off a bus to address voters. She had her talking points memorized.","Politics, Money, Siblings: The Ties Between Joe Biden and Valerie Biden Owens","Owens, Valerie Biden;Biden, Joseph R Jr;Democratic Party;Families and Family Life;Presidential Election of 2020;Senate;United States Politics and Government;Nepotism",2020-02-25,article,U.S.,News
0,"A fourth-generation owner of one of the biggest ranches in Texas, she helped build museums, including the Georgia O’Keeffe Museum in Santa Fe.","Anne Burnett Windfohr Marion, a prominent Texas rancher, oil heiress and patron of the arts who helped found the Georgia O’Keeffe Museum in Santa Fe, N.M., died on Feb. 11 in Palm Springs, Calif. She was 81. ","Anne Marion, Texas Rancher, Heiress and Arts Patron, Dies at 81","Marion, Anne;Deaths (Obituaries);Art;Museums;O'Keeffe, Georgia, Museum;Philanthropy;Ranches;Texas",2020-02-25,article,U.S.,Obituary (Obit)
0,A collaboration between biologists and an astronomer sought to add evidence to the idea that whale migration is affected by solar weather.,"As an astronomer at Chicago’s Adler Planetarium, Lucianne Walkowicz usually has to stretch to connect the peculiarities of space physics with things that people experience on Earth.",Sunspots and Stranded Whales: A Bizarre Correlation,"Whales and Whaling;Sun;Magnets and Magnetism;Fish and Other Marine Life;Space and Astronomy;Current Biology (Journal);Research;Walkowicz, Lucianne;Granger, Jesse;your-feed-science",2020-02-25,article,Science,News
0,"This animated film distinguishes itself in the era of superhero supersaturation with bright, bold and surprisingly emotional filmmaking.","A popular manga series gets a worthy film installment with “My Hero Academia: Heroes Rising,” an exhilarating animation that frames heroism as an act of community. In it, superpowered teenagers train to become professional heroes, then find themselves tested by the emergence of real villains. When they’re charged with defending a peaceful village, they become a team, sacrificing their individual dreams of glory for the greater good — as if “Seven Samurai” had gotten a pastel and playful transformation.",‘My Hero Academia: Heroes Rising’ Review: Superpowers Served Sweetly,"Movies;My Hero Academia: Heroes Rising (Movie);Nagasaki, Kenji",2020-02-25,article,Movies,Review
0,"The relatives of a 28-year-old Texan urged the U.S. government to intervene, in a cases that drew parallels to the imprisonment of Paul N. Whelan on espionage charges.","MOSCOW — A Russian court on Tuesday ordered a former United States Marine be detained for another six months on accusations he assaulted police officers in Moscow last year, a charge that his defense team has called “fraudulent.”",Russian Court Further Detains Ex-Marine on Charges His Family Calls False,"Russia;Political Prisoners;Attacks on Police;Reed, Trevor (1991- )",2020-02-25,article,World,News
0,"In one of two 5-to-4 decisions Tuesday, the court said Congress had not authorized lawsuits over cross-border shootings. The justices also ruled against a death row inmate seeking resentencing.","WASHINGTON — The Supreme Court divided 5 to 4 twice along its usual lines on Tuesday, with its conservative majority ruling against the parents of a teenager killed by an American agent shooting across the Mexican border and a death row inmate in Arizona who said his sentencing was unlawful.",Supreme Court Rules for U.S. Agent Who Shot Mexican Teenager,"Supreme Court (US);Decisions and Verdicts;Mexico;United States International Relations;Constitution (US);United States Politics and Government;Suits and Litigation (Civil);Police Brutality, Misconduct and Shootings;Capital Punishment;Ciudad Juarez (Mexico);ARIZONA;El Paso (Tex);Hernandez Guereca, Sergio Adrian (1995-2010);Mesa, Jesus Jr",2020-02-25,article,U.S.,News
0,"As more people fly, airlines and airports are relying more heavily on artificial intelligence to speed their trips.","This article is part of our continuing Fast Forward series, which examines technological, economic, social and cultural shifts that happen as businesses evolve.","Air Travelers Can’t See All of It, but More Tech Is Moving Them Along",Artificial Intelligence;Airport Security;AIRLINES AND AIRPLANES;AIRPORTS;Facial Recognition Software;Customs and Border Protection (US);Google Inc;Identification Devices;Cloud Computing;Homeland Security Department;Miami International Airport;Seattle-Tacoma International Airport,2020-02-25,article,Business Day,News
